Iteracao,Particula,Distancia,PWM,Erro_Atual,Gbest_Erro
1,2,28.15,13.27,1.85,11.44
1,2,28.15,23.83,1.85,11.44
1,2,28.15,37.59,1.85,11.44
1,2,21.03,93.98,8.97,11.44
1,2,28.29,77.11,1.71,11.44
1,2,29.44,73.02,0.56,11.44
1,2,30.62,67.66,-0.62,11.44
1,2,31.52,59.10,-1.52,11.44
1,2,33.52,46.29,-3.52,11.44
1,2,21.26,86.20,8.74,11.44
1,2,37.24,15.44,-7.24,11.44
1,2,33.52,4.14,-3.52,11.44
1,2,34.15,-30.23,-4.15,11.44
1,2,34.79,-60.72,-4.79,11.44
1,2,35.27,-89.30,-5.27,11.44
1,2,35.43,-89.70,-5.43,11.44
1,2,28.72,-61.70,1.28,11.44
1,2,33.52,-82.89,-3.52,11.44
1,2,29.88,-70.38,0.12,11.44
1,2,22.47,-32.09,7.53,11.44
1,2,31.67,-71.86,-1.67,11.44
1,2,29.73,-65.32,0.27,11.44
1,2,29.88,-63.65,0.12,11.44
1,2,21.86,-16.60,8.14,11.44
1,2,29.30,-39.48,0.70,11.44
1,2,28.29,-29.17,1.71,11.44
1,2,28.58,-5.93,1.42,11.44
1,2,28.72,5.75,1.28,11.44
1,2,28.72,15.84,1.28,11.44
1,2,28.15,42.52,1.85,11.44
1,2,28.15,53.25,1.85,11.44
1,2,28.72,60.71,1.28,11.44
1,2,28.72,72.68,1.28,11.44
1,2,29.88,71.62,0.12,11.44
1,2,30.47,68.72,-0.47,11.44
1,2,28.72,76.02,1.28,11.44
1,2,28.15,77.64,1.85,11.44
1,2,28.01,62.16,1.99,11.44
1,2,29.88,39.99,0.12,11.44
1,2,27.04,43.18,2.96,11.44
1,2,34.79,2.85,-4.79,11.44
1,2,37.24,-48.67,-7.24,11.44
1,2,37.24,-93.32,-7.24,11.44
1,2,35.43,-88.86,-5.43,11.44
1,2,33.52,-83.30,-3.52,11.44
1,2,28.29,-57.86,1.71,11.44
1,2,32.28,-72.02,-2.28,11.44
1,2,27.59,-54.78,2.41,11.44
1,2,35.43,-89.70,-5.43,11.44
1,2,28.86,-60.31,1.14,11.44
1,2,31.06,-67.61,-1.06,11.44
1,2,29.88,-66.08,0.12,11.44
1,2,30.47,-60.50,-0.47,11.44
1,2,31.21,-64.61,-1.21,11.44
1,2,30.47,-61.79,-0.47,11.44
1,2,29.30,-54.94,0.70,11.44
1,2,30.62,-60.65,-0.62,11.44
1,2,28.72,-45.10,1.28,11.44
1,2,21.50,0.83,8.50,11.44
1,2,29.44,-21.26,0.56,11.44
1,2,28.15,-4.73,1.85,11.44
1,2,28.15,16.81,1.85,11.44
1,2,27.59,35.88,2.41,11.44
1,2,26.90,49.35,3.10,11.44
1,2,28.86,61.71,1.14,11.44
1,2,28.72,72.81,1.28,11.44
1,2,29.30,73.57,0.70,11.44
1,2,29.30,73.81,0.70,11.44
2,0,27.04,13.22,2.96,11.44
2,0,25.95,33.62,4.05,11.44
2,0,27.04,45.61,2.96,11.44
2,0,28.01,54.64,1.99,11.44
2,0,28.15,58.78,1.85,11.44
2,0,21.03,83.09,8.97,11.44
2,0,32.28,39.96,-2.28,11.44
2,0,25.95,63.72,4.05,11.44
2,0,37.24,-2.79,-7.24,11.44
2,0,37.24,-37.84,-7.24,11.44
2,0,37.24,-67.04,-7.24,11.44
2,0,37.24,-77.12,-7.24,11.44
2,0,25.41,-31.98,4.59,11.44
2,0,28.72,-26.04,1.28,11.44
2,0,25.28,-12.14,4.72,11.44
2,0,31.67,-36.35,-1.67,11.44
2,0,31.67,-29.82,-1.67,11.44
2,0,34.79,-43.79,-4.79,11.44
2,0,28.72,-23.79,1.28,11.44
2,0,29.88,-34.34,0.12,11.44
2,0,30.47,-31.43,-0.47,11.44
2,0,29.73,-28.19,0.27,11.44
2,0,29.88,-29.92,0.12,11.44
2,0,29.88,-30.56,0.12,11.44
2,0,30.47,-32.71,-0.47,11.44
2,0,29.88,-30.54,0.12,11.44
2,0,31.06,-36.65,-1.06,11.44
2,0,29.88,-25.88,0.12,11.44
2,0,22.84,7.35,7.16,11.44
2,0,29.30,-11.13,0.70,11.44
2,0,26.76,11.93,3.24,11.44
2,0,19.99,56.35,10.01,11.44
2,0,29.30,28.94,0.70,11.44
2,0,29.30,31.25,0.70,11.44
2,0,29.73,41.57,0.27,11.44
2,0,30.03,40.02,-0.03,11.44
2,0,30.47,38.52,-0.47,11.44
2,0,29.73,36.19,0.27,11.44
2,0,30.47,30.77,-0.47,11.44
2,0,31.67,28.08,-1.67,11.44
2,0,23.60,55.77,6.40,11.44
2,0,36.41,-5.82,-6.41,11.44
2,0,28.86,-5.47,1.14,11.44
2,0,30.47,-21.05,-0.47,11.44
2,0,32.89,-51.65,-2.89,11.44
2,0,35.92,-72.65,-5.92,11.44
2,0,33.36,-63.92,-3.36,11.44
2,0,35.43,-70.36,-5.43,11.44
2,0,34.47,-67.69,-4.47,11.44
2,0,32.89,-62.34,-2.89,11.44
2,0,36.08,-73.24,-6.08,11.44
2,0,33.05,-58.36,-3.05,11.44
2,0,33.52,-64.47,-3.52,11.44
2,0,30.47,-50.56,-0.47,11.44
2,0,31.06,-56.12,-1.06,11.44
2,0,31.06,-56.12,-1.06,11.44
2,0,30.47,-54.08,-0.47,11.44
2,0,31.06,-56.11,-1.06,11.44
2,0,30.47,-46.68,-0.47,11.44
2,0,23.34,-9.79,6.66,11.44
2,0,29.88,-33.44,0.12,11.44
2,0,29.88,-32.04,0.12,11.44
2,0,28.72,-26.24,1.28,11.44
2,0,29.88,-25.95,0.12,11.44
2,0,29.88,-21.50,0.12,11.44
2,0,29.30,-16.45,0.70,11.44
2,0,28.58,-9.56,1.42,11.44
2,0,28.72,-4.54,1.28,11.44
2,0,30.03,-6.53,-0.03,11.44
2,0,28.72,4.62,1.28,11.44
2,0,28.15,13.87,1.85,11.44
2,0,28.72,20.72,1.28,11.44
2,0,28.72,38.15,1.28,11.44
2,0,28.15,47.40,1.85,11.44
2,0,29.30,54.88,0.70,11.44
2,0,22.11,79.42,7.89,11.44
2,0,29.30,54.88,0.70,11.44
2,0,34.79,26.79,-4.79,11.44
2,0,32.89,28.73,-2.89,11.44
2,0,29.88,36.48,0.12,11.44
2,0,28.72,38.18,1.28,11.44
2,0,30.47,45.95,-0.47,11.44
2,0,24.88,59.17,5.12,11.44
2,0,30.47,32.06,-0.47,11.44
2,0,27.31,29.54,2.69,11.44
2,0,37.24,-35.64,-7.24,11.44
2,0,37.24,-74.51,-7.24,11.44
2,0,37.24,-77.12,-7.24,11.44
2,0,28.15,-42.17,1.85,11.44
2,0,33.99,-66.10,-3.99,11.44
2,0,29.30,-49.33,0.70,11.44
2,0,27.04,-17.56,2.96,11.44
2,0,22.23,17.03,7.77,11.44
2,0,30.47,-6.54,-0.47,11.44
2,0,30.47,-2.26,-0.47,11.44
2,0,31.06,-17.86,-1.06,11.44
2,0,27.87,-19.21,2.13,11.44
2,0,36.08,-57.97,-6.08,11.44
2,0,33.52,-55.75,-3.52,11.44
2,0,33.52,-45.67,-3.52,11.44
2,0,27.59,-24.75,2.41,11.44
2,0,22.23,6.60,7.77,11.44
2,0,32.12,-35.15,-2.12,11.44
2,0,29.30,-21.21,0.70,11.44
2,0,32.89,-30.31,-2.89,11.44
2,0,22.23,13.63,7.77,11.44
2,0,28.15,3.87,1.85,11.44
2,0,22.23,26.29,7.77,11.44
2,0,30.47,-3.09,-0.47,11.44
2,0,28.15,1.67,1.85,11.44
2,0,27.04,23.92,2.96,11.44
2,0,34.79,-11.63,-4.79,11.44
2,0,29.88,-8.68,0.12,11.44
2,0,38.08,-47.32,-8.08,11.44
2,0,32.89,-53.31,-2.89,11.44
2,0,30.47,-54.04,-0.47,11.44
2,0,30.47,-43.17,-0.47,11.44
2,0,32.28,-60.24,-2.28,11.44
2,0,31.06,-56.09,-1.06,11.44
2,1,25.54,12.88,4.46,11.44
2,1,25.54,15.56,4.46,11.44
2,1,25.54,18.63,4.46,11.44
2,1,25.95,17.53,4.05,11.44
2,1,27.17,14.13,2.83,11.44
2,1,26.49,16.03,3.51,11.44
2,1,24.75,20.82,5.25,11.44
2,1,27.04,14.52,2.96,11.44
2,1,28.15,11.43,1.85,11.44
2,1,28.15,11.43,1.85,11.44
2,1,29.88,6.66,0.12,11.44
2,1,27.59,12.98,2.41,11.44
2,1,28.86,9.46,1.14,11.44
2,1,29.44,7.87,0.56,11.44
2,1,28.15,11.43,1.85,11.44
2,1,27.59,12.98,2.41,11.44
2,1,29.01,8.90,0.99,11.44
2,1,28.72,9.60,1.28,11.44
2,1,36.41,-13.01,-6.41,11.44
2,1,24.49,20.38,5.51,11.44
2,1,34.79,-7.51,-4.79,11.44
2,1,28.15,11.18,1.85,11.44
2,1,28.44,10.65,1.56,11.44
2,1,33.52,-6.71,-3.52,11.44
2,1,37.07,-21.00,-7.07,11.44
2,1,25.54,8.75,4.46,11.44
2,1,35.43,-21.33,-5.43,11.44
2,1,33.52,-16.04,-3.52,11.44
2,1,27.59,2.25,2.41,11.44
2,1,27.04,3.98,2.96,11.44
2,1,33.52,-14.41,-3.52,11.44
2,1,36.74,-24.05,-6.74,11.44
2,1,33.52,-16.04,-3.52,11.44
2,1,37.57,-27.25,-7.57,11.44
2,1,35.43,-21.33,-5.43,11.44
2,1,27.04,3.36,2.96,11.44
2,1,27.59,4.66,2.41,11.44
2,1,27.04,6.77,2.96,11.44
2,1,30.47,-2.73,-0.47,11.44
2,1,36.08,-19.81,-6.08,11.44
2,1,31.06,-6.70,-1.06,11.44
2,1,37.57,-27.25,-7.57,11.44
2,1,27.59,0.94,2.41,11.44
2,1,35.59,-21.78,-5.59,11.44
2,1,26.08,5.67,3.92,11.44
2,1,28.15,0.59,1.85,11.44
2,1,28.15,1.89,1.85,11.44
2,1,36.74,-24.95,-6.74,11.44
2,1,37.24,-26.32,-7.24,11.44
2,1,33.68,-16.48,-3.68,11.44
2,1,32.28,-12.62,-2.28,11.44
2,1,37.24,-26.32,-7.24,11.44
2,1,26.49,4.20,3.51,11.44
2,1,37.24,-26.32,-7.24,11.44
2,1,32.28,-12.62,-2.28,11.44
2,1,29.73,-5.55,0.27,11.44
2,1,37.07,-25.86,-7.07,11.44
2,1,37.24,-26.32,-7.24,11.44
2,1,34.79,-19.55,-4.79,11.44
2,1,38.08,-28.64,-8.08,11.44
2,1,32.89,-14.32,-2.89,11.44
2,1,31.67,-10.93,-1.67,11.44
2,1,32.89,-14.32,-2.89,11.44
2,1,37.07,-25.86,-7.07,11.44
2,1,35.43,-21.33,-5.43,11.44
2,1,37.24,-26.32,-7.24,11.44
2,1,36.08,-23.13,-6.08,11.44
2,1,32.89,-14.32,-2.89,11.44
2,1,28.72,-2.63,1.28,11.44
2,1,28.86,-2.49,1.14,11.44
2,1,34.31,-18.23,-4.31,11.44
2,1,27.04,2.24,2.96,11.44
2,1,34.79,-19.55,-4.79,11.44
2,1,28.72,-2.63,1.28,11.44
2,1,29.44,-1.94,0.56,11.44
2,1,19.65,27.08,10.35,11.44
2,1,30.47,-4.12,-0.47,11.44
2,1,27.17,4.88,2.83,11.44
2,1,31.67,-8.12,-1.67,11.44
2,1,29.88,-4.63,0.12,11.44
2,1,33.83,-16.91,-3.83,11.44
2,1,37.91,-28.17,-7.91,11.44
2,1,33.52,-16.04,-3.52,11.44
2,1,30.92,-8.85,-0.92,11.44
2,1,37.24,-26.32,-7.24,11.44
2,1,31.06,-9.27,-1.06,11.44
2,1,32.28,-12.62,-2.28,11.44
2,1,32.28,-12.62,-2.28,11.44
2,1,32.89,-14.32,-2.89,11.44
2,1,30.47,-7.62,-0.47,11.44
2,1,22.72,14.73,7.28,11.44
2,1,36.08,-23.13,-6.08,11.44
2,1,34.15,-17.79,-4.15,11.44
2,1,28.01,-0.58,1.99,11.44
2,1,36.08,-23.13,-6.08,11.44
2,1,34.79,-19.55,-4.79,11.44
2,1,36.41,-24.04,-6.41,11.44
2,1,28.72,-2.63,1.28,11.44
2,1,37.40,-26.78,-7.40,11.44
2,1,33.52,-16.04,-3.52,11.44
2,1,30.47,-7.62,-0.47,11.44
2,1,36.41,-24.04,-6.41,11.44
2,1,31.67,-10.09,-1.67,11.44
2,1,30.47,-7.25,-0.47,11.44
2,1,28.15,-0.98,1.85,11.44
2,1,35.27,-20.88,-5.27,11.44
2,1,34.79,-19.55,-4.79,11.44
2,1,32.89,-14.32,-2.89,11.44
2,1,36.08,-23.13,-6.08,11.44
2,1,32.28,-12.62,-2.28,11.44
2,1,29.88,-5.96,0.12,11.44
2,1,32.89,-14.32,-2.89,11.44
2,1,37.24,-26.32,-7.24,11.44
2,1,35.43,-21.33,-5.43,11.44
2,1,29.30,-4.06,0.70,11.44
2,1,30.47,-7.62,-0.47,11.44
2,1,32.28,-12.62,-2.28,11.44
2,1,33.52,-16.04,-3.52,11.44
2,1,31.67,-10.93,-1.67,11.44
2,2,26.49,16.73,3.51,11.44
2,2,19.31,87.39,10.69,11.44
2,2,26.49,102.96,3.51,11.44
2,2,26.35,110.08,3.65,11.44
2,2,28.15,105.10,1.85,11.44
2,2,22.35,121.13,7.65,11.44
2,2,28.15,105.10,1.85,11.44
2,2,34.63,29.56,-4.63,11.44
2,2,37.24,-50.04,-7.24,11.44
2,2,37.24,-119.99,-7.24,11.44
2,2,37.24,-119.99,-7.24,11.44
2,2,30.47,-101.29,-0.47,11.44
2,2,29.88,-93.51,0.12,11.44
2,2,28.44,-80.80,1.56,11.44
2,2,26.35,-59.53,3.65,11.44
2,2,27.59,-29.58,2.41,11.44
2,2,21.50,23.51,8.50,11.44
2,2,27.59,30.51,2.41,11.44
2,2,28.15,49.40,1.85,11.44
2,2,28.15,74.58,1.85,11.44
2,2,28.72,85.48,1.28,11.44
2,2,29.88,100.33,0.12,11.44
2,2,29.30,101.94,0.70,11.44
2,2,27.04,108.19,2.96,11.44
2,2,36.41,15.52,-6.41,11.44
2,2,35.43,-13.36,-5.43,11.44
2,2,37.24,-90.73,-7.24,11.44
2,2,37.07,-119.53,-7.07,11.44
2,2,28.01,-90.53,1.99,11.44
2,2,30.47,-98.35,-0.47,11.44
2,2,30.47,-101.29,-0.47,11.44
2,2,30.62,-101.63,-0.62,11.44
2,2,29.88,-79.94,0.12,11.44
2,2,21.74,-37.67,8.26,11.44
2,2,28.58,-43.20,1.42,11.44
2,2,28.58,-29.27,1.42,11.44
2,2,28.15,-9.61,1.85,11.44
2,2,27.59,7.74,2.41,11.44
2,2,27.59,33.13,2.41,11.44
2,2,28.15,69.07,1.85,11.44
2,2,20.44,125.37,9.56,11.44
2,2,28.15,105.10,1.85,11.44
2,2,29.30,101.94,0.70,11.44
2,2,29.88,100.33,0.12,11.44
2,2,32.28,72.29,-2.28,11.44
2,2,32.74,86.95,-2.74,11.44
2,2,33.36,39.48,-3.36,11.44
2,2,35.92,-8.41,-5.92,11.44
2,2,37.24,-83.43,-7.24,11.44
2,2,37.24,-119.99,-7.24,11.44
2,2,35.43,-115.00,-5.43,11.44
2,2,29.30,-84.60,0.70,11.44
2,2,31.06,-70.65,-1.06,11.44
2,2,23.22,-51.21,6.78,11.44
2,2,31.06,-83.58,-1.06,11.44
2,2,30.47,-83.98,-0.47,11.44
2,2,30.47,-73.47,-0.47,11.44
2,2,31.21,-79.49,-1.21,11.44
2,2,30.47,-75.97,-0.47,11.44
2,2,29.30,-68.91,0.70,11.44
2,2,28.72,-64.43,1.28,11.44
2,2,28.29,-34.69,1.71,11.44
2,2,28.15,-15.82,1.85,11.44
2,2,27.31,21.61,2.69,11.44
2,2,20.33,76.98,9.67,11.44
2,2,27.59,79.05,2.41,11.44
2,2,28.15,97.95,1.85,11.44
2,2,28.72,103.53,1.28,11.44
2,2,29.88,100.33,0.12,11.44
2,2,30.47,96.83,-0.47,11.44
2,2,29.30,101.94,0.70,11.44
2,2,32.89,72.37,-2.89,11.44
2,2,29.88,62.06,0.12,11.44
2,2,37.24,-0.27,-7.24,11.44
2,2,36.41,-49.45,-6.41,11.44
2,2,37.24,-119.80,-7.24,11.44
2,2,30.92,-102.53,-0.92,11.44
2,2,27.59,-88.52,2.41,11.44
2,2,28.72,-80.89,1.28,11.44
2,2,29.88,-90.78,0.12,11.44
2,2,29.88,-97.92,0.12,11.44
2,2,32.89,-108.00,-2.89,11.44
2,2,29.88,-88.20,0.12,11.44
2,2,30.47,-90.14,-0.47,11.44
2,2,29.88,-84.10,0.12,11.44
2,2,29.30,-72.01,0.70,11.44
2,2,27.31,-35.48,2.69,11.44
2,2,28.15,-23.04,1.85,11.44
2,2,27.59,-4.47,2.41,11.44
2,2,27.59,19.35,2.41,11.44
2,2,28.15,44.10,1.85,11.44
2,2,27.04,79.29,2.96,11.44
2,2,27.04,106.71,2.96,11.44
2,2,27.73,106.27,2.27,11.44
2,2,28.15,105.10,1.85,11.44
2,2,28.72,103.53,1.28,11.44
2,2,30.47,97.77,-0.47,11.44
2,2,31.06,78.46,-1.06,11.44
2,2,30.32,97.45,-0.32,11.44
2,2,29.30,89.87,0.70,11.44
2,2,35.43,18.83,-5.43,11.44
2,2,37.24,-57.24,-7.24,11.44
2,2,37.24,-119.99,-7.24,11.44
2,2,34.15,-111.46,-4.15,11.44
2,2,24.88,-75.64,5.12,11.44
2,2,32.89,-108.00,-2.89,11.44
2,2,30.47,-96.01,-0.47,11.44
2,2,30.47,-101.29,-0.47,11.44
2,2,30.47,-101.29,-0.47,11.44
2,2,29.44,-95.69,0.56,11.44
2,2,27.45,-79.47,2.55,11.44
2,2,28.72,-67.70,1.28,11.44
2,2,28.15,-32.70,1.85,11.44
2,2,27.59,-6.77,2.41,11.44
2,2,27.04,19.67,2.96,11.44
2,2,28.15,58.55,1.85,11.44
2,2,26.49,98.28,3.51,11.44
2,2,26.49,109.70,3.51,11.44
2,2,27.59,106.66,2.41,11.44
3,0,26.49,12.93,3.51,11.44
3,0,26.49,32.78,3.51,11.44
3,0,26.49,51.24,3.51,11.44
3,0,27.59,58.38,2.41,11.44
3,0,28.72,55.49,1.28,11.44
3,0,28.15,56.94,1.85,11.44
3,0,33.52,39.09,-3.52,11.44
3,0,25.95,59.41,4.05,11.44
3,0,28.44,35.67,1.56,11.44
3,0,31.67,6.95,-1.67,11.44
3,0,37.24,-45.43,-7.24,11.44
3,0,37.24,-71.08,-7.24,11.44
3,0,38.08,-73.17,-8.08,11.44
3,0,27.59,-43.25,2.41,11.44
3,0,36.74,-59.31,-6.74,11.44
3,0,20.44,-8.67,9.56,11.44
3,0,28.15,-37.61,1.85,11.44
3,0,28.72,-35.81,1.28,11.44
3,0,29.88,-37.03,0.12,11.44
3,0,27.59,-32.91,2.41,11.44
3,0,29.30,-37.65,0.70,11.44
3,0,31.06,-44.03,-1.06,11.44
3,0,29.88,-37.33,0.12,11.44
3,0,29.88,-35.22,0.12,11.44
3,0,30.32,-35.71,-0.32,11.44
3,0,29.30,-30.06,0.70,11.44
3,0,29.30,-24.42,0.70,11.44
3,0,29.30,-12.33,0.70,11.44
3,0,29.30,11.89,0.70,11.44
3,0,29.30,15.43,0.70,11.44
3,0,29.30,27.89,0.70,11.44
3,0,30.32,26.57,-0.32,11.44
3,0,29.30,30.03,0.70,11.44
3,0,31.06,31.39,-1.06,11.44
3,0,29.88,35.99,0.12,11.44
3,0,30.47,23.67,-0.47,11.44
3,0,29.44,21.30,0.56,11.44
3,0,28.72,22.06,1.28,11.44
3,0,27.04,40.10,2.96,11.44
3,0,32.28,7.28,-2.28,11.44
3,0,36.74,-27.60,-6.74,11.44
3,0,34.15,-45.36,-4.15,11.44
3,0,29.88,-51.44,0.12,11.44
3,0,26.49,-26.46,3.51,11.44
3,0,26.49,-22.94,3.51,11.44
3,0,26.35,-15.88,3.65,11.44
3,0,28.72,-32.66,1.28,11.44
3,0,28.72,-34.42,1.28,11.44
3,0,34.79,-60.61,-4.79,11.44
3,0,31.67,-56.48,-1.67,11.44
3,0,30.92,-49.58,-0.92,11.44
3,0,30.47,-39.68,-0.47,11.44
3,0,31.82,-56.69,-1.82,11.44
3,0,30.92,-54.47,-0.92,11.44
3,0,31.06,-54.86,-1.06,11.44
3,0,23.34,-27.59,6.66,11.44
3,0,32.43,-58.47,-2.43,11.44
3,0,30.47,-53.31,-0.47,11.44
3,0,30.47,-47.39,-0.47,11.44
3,0,30.47,-50.46,-0.47,11.44
3,0,30.62,-50.88,-0.62,11.44
3,0,29.88,-48.33,0.12,11.44
3,0,29.88,-46.49,0.12,11.44
3,0,29.30,-41.31,0.70,11.44
3,0,28.15,-34.19,1.85,11.44
3,0,28.72,-29.05,1.28,11.44
3,0,28.15,-19.27,1.85,11.44
3,0,28.15,-9.63,1.85,11.44
3,0,28.15,9.61,1.85,11.44
3,0,28.15,26.98,1.85,11.44
3,0,28.15,37.78,1.85,11.44
3,0,27.59,49.29,2.41,11.44
3,0,28.15,56.94,1.85,11.44
3,0,27.59,58.43,2.41,11.44
3,0,28.15,56.97,1.85,11.44
3,0,28.72,55.49,1.28,11.44
3,0,30.47,50.39,-0.47,11.44
3,0,29.15,54.40,0.85,11.44
3,0,29.88,52.12,0.12,11.44
3,0,27.04,59.73,2.96,11.44
3,0,27.59,55.26,2.41,11.44
3,0,37.24,25.40,-7.24,11.44
3,0,23.98,53.13,6.02,11.44
3,0,34.15,13.73,-4.15,11.44
3,0,37.24,-15.81,-7.24,11.44
3,0,35.43,-46.73,-5.43,11.44
3,0,37.24,-70.96,-7.24,11.44
3,0,37.40,-71.43,-7.40,11.44
3,0,25.02,-33.55,4.98,11.44
3,0,34.79,-64.58,-4.79,11.44
3,0,37.07,-70.54,-7.07,11.44
3,0,26.49,-30.35,3.51,11.44
3,0,27.59,-23.85,2.41,11.44
3,0,28.15,-34.28,1.85,11.44
3,0,31.67,-45.15,-1.67,11.44
3,0,30.62,-43.99,-0.62,11.44
3,0,29.30,-42.93,0.70,11.44
3,0,27.59,-31.08,2.41,11.44
3,0,28.01,-30.43,1.99,11.44
3,0,36.08,-66.26,-6.08,11.44
3,0,30.47,-44.74,-0.47,11.44
3,0,32.89,-55.67,-2.89,11.44
3,0,29.88,-50.29,0.12,11.44
3,0,31.06,-54.91,-1.06,11.44
3,0,31.06,-54.96,-1.06,11.44
3,0,30.17,-37.36,-0.17,11.44
3,0,30.47,-42.44,-0.47,11.44
3,0,32.74,-53.28,-2.74,11.44
3,0,29.88,-47.36,0.12,11.44
3,0,30.47,-48.06,-0.47,11.44
3,0,29.88,-31.01,0.12,11.44
3,0,29.30,-29.07,0.70,11.44
3,0,29.30,-26.13,0.70,11.44
3,0,28.72,-12.17,1.28,11.44
3,0,29.30,-7.77,0.70,11.44
3,1,27.59,8.81,2.41,10.93
3,1,27.59,21.88,2.41,10.93
3,1,27.59,37.02,2.41,10.93
3,1,28.15,53.43,1.85,10.93
3,1,28.29,56.58,1.71,10.93
3,1,28.58,55.86,1.42,10.93
3,1,28.15,56.75,1.85,10.93
3,1,31.67,38.72,-1.67,10.93
3,1,37.24,5.73,-7.24,10.93
3,1,37.24,-31.74,-7.24,10.93
3,1,37.24,-70.36,-7.24,10.93
3,1,33.99,-62.39,-3.99,10.93
3,1,24.88,-17.85,5.12,10.93
3,1,36.74,-43.77,-6.74,10.93
3,1,29.30,-26.55,0.70,10.93
3,1,35.92,-56.01,-5.92,10.93
3,1,28.72,-33.19,1.28,10.93
3,1,29.88,-39.96,0.12,10.93
3,1,28.44,-43.39,1.56,10.93
3,1,22.84,-22.69,7.16,10.93
3,1,29.88,-31.16,0.12,10.93
3,1,29.30,-26.58,0.70,10.93
3,1,29.30,-20.86,0.70,10.93
3,1,29.30,-15.50,0.70,10.93
3,1,29.30,-11.76,0.70,10.93
3,1,29.30,-1.55,0.70,10.93
3,1,29.88,0.57,0.12,10.93
3,1,30.32,-0.24,-0.32,10.93
3,1,29.30,12.88,0.70,10.93
3,1,29.30,18.14,0.70,10.93
3,1,29.30,20.30,0.70,10.93
3,1,28.86,22.52,1.14,10.93
3,1,30.47,24.49,-0.47,10.93
3,1,31.52,23.39,-1.52,10.93
3,1,30.47,17.61,-0.47,10.93
3,1,28.72,27.16,1.28,10.93
3,1,28.72,20.70,1.28,10.93
3,1,30.47,20.71,-0.47,10.93
3,1,26.49,25.96,3.51,10.93
3,1,31.67,6.02,-1.67,10.93
3,1,36.91,-28.56,-6.91,10.93
3,1,28.15,-27.26,1.85,10.93
3,1,36.41,-68.70,-6.41,10.93
3,1,33.36,-60.96,-3.36,10.93
3,1,34.15,-62.95,-4.15,10.93
3,1,29.30,-44.70,0.70,10.93
3,1,31.06,-54.92,-1.06,10.93
3,1,36.08,-68.08,-6.08,10.93
3,1,21.38,-20.65,8.62,10.93
3,1,30.47,-40.96,-0.47,10.93
3,1,30.47,-36.47,-0.47,10.93
3,1,31.06,-37.67,-1.06,10.93
3,1,30.32,-40.08,-0.32,10.93
3,1,30.47,-45.21,-0.47,10.93
3,1,30.47,-48.75,-0.47,10.93
3,1,31.52,-56.11,-1.52,10.93
3,1,21.98,-22.61,8.02,10.93
3,1,29.88,-43.35,0.12,10.93
3,1,29.88,-34.36,0.12,10.93
3,1,29.15,-30.48,0.85,10.93
3,1,29.30,-27.50,0.70,10.93
3,1,29.30,-7.16,0.70,10.93
3,1,28.58,0.31,1.42,10.93
3,1,28.72,5.38,1.28,10.93
3,1,28.29,13.78,1.71,10.93
3,1,29.30,24.93,0.70,10.93
3,1,28.72,34.58,1.28,10.93
3,1,29.15,46.48,0.85,10.93
3,1,28.72,55.47,1.28,10.93
3,1,29.88,52.46,0.12,10.93
3,1,29.30,54.00,0.70,10.93
3,1,30.47,49.98,-0.47,10.93
3,1,29.88,49.13,0.12,10.93
3,1,27.31,49.16,2.69,10.93
3,1,28.58,48.51,1.42,10.93
3,1,28.15,55.66,1.85,10.93
3,1,32.74,41.77,-2.74,10.93
3,1,37.24,16.70,-7.24,10.93
3,1,37.24,-5.01,-7.24,10.93
3,1,37.24,-42.42,-7.24,10.93
3,1,35.92,-64.08,-5.92,10.93
3,1,32.74,-59.33,-2.74,10.93
3,1,28.29,-43.16,1.71,10.93
3,1,32.12,-47.98,-2.12,10.93
3,1,37.91,-72.71,-7.91,10.93
3,1,25.68,-36.29,4.32,10.93
3,1,36.91,-70.07,-6.91,10.93
3,1,31.67,-56.49,-1.67,10.93
3,1,27.73,-38.50,2.27,10.93
3,1,31.67,-53.74,-1.67,10.93
3,1,30.47,-53.36,-0.47,10.93
3,1,32.12,-54.18,-2.12,10.93
3,1,31.06,-54.91,-1.06,10.93
3,1,30.47,-53.35,-0.47,10.93
3,1,30.47,-53.05,-0.47,10.93
3,1,31.06,-49.78,-1.06,10.93
3,1,30.92,-54.52,-0.92,10.93
3,1,31.21,-55.33,-1.21,10.93
3,1,30.47,-53.36,-0.47,10.93
3,1,31.06,-54.63,-1.06,10.93
3,1,27.87,-44.26,2.13,10.93
3,1,30.32,-53.00,-0.32,10.93
3,1,29.88,-51.60,0.12,10.93
3,1,29.30,-46.89,0.70,10.93
3,1,29.30,-40.72,0.70,10.93
3,1,29.30,-37.05,0.70,10.93
3,1,29.59,-32.06,0.41,10.93
3,1,28.72,-23.58,1.28,10.93
3,1,28.01,-11.95,1.99,10.93
3,1,29.44,-7.40,0.56,10.93
3,1,27.59,7.67,2.41,10.93
3,1,27.59,20.22,2.41,10.93
3,1,27.04,34.82,2.96,10.93
3,1,26.49,52.27,3.51,10.93
3,1,27.59,58.38,2.41,10.93
3,2,25.95,12.43,4.05,10.93
3,2,26.08,33.66,3.92,10.93
3,2,25.95,53.97,4.05,10.93
3,2,26.49,60.40,3.51,10.93
3,2,27.59,58.20,2.41,10.93
3,2,29.30,54.79,0.70,10.93
3,2,28.15,57.08,1.85,10.93
3,2,27.59,58.20,2.41,10.93
